"datasetKey","scientificName","acceptedScientificName","kingdom","genus","species","decimalLongitude","decimalLatitude","year","month","day","eventDate","verbatimEventDate","coordinateUncertaintyInMeters"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Meleagris gallopavo Linnaeus, 1758","Meleagris gallopavo Linnaeus, 1758","Animalia","Meleagris","Meleagris gallopavo",-74.856028,40.320568,2020,1,2,"2020-01-02T08:03:17","Thu Jan 02 2020 08:03:17 GMT-0500 (EST)",30
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter cooperii (Bonaparte, 1828)","Accipiter cooperii (Bonaparte, 1828)","Animalia","Accipiter","Accipiter cooperii",-76.647633,39.32036,2020,1,2,"2020-01-02T07:58:00","2020/01/02 7:58 AM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Platanus occidentalis L.","Platanus occidentalis L.","Plantae","Platanus","Platanus occidentalis",-72.17161,41.823516,2020,1,2,"2020-01-02T11:37:24","Thu Jan 02 2020 11:37:24 GMT-0500 (EST)",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Symplocarpus foetidus (L.) Salisb. ex W.P.C.Barton","Symplocarpus foetidus (L.) Salisb. ex W.P.C.Barton","Plantae","Symplocarpus","Symplocarpus foetidus",-72.162701,41.932788,2020,1,2,"2020-01-02T12:02:29","Thu Jan 02 2020 12:02:29 GMT-0500 (EST)",32
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Mitchella repens L.","Mitchella repens L.","Plantae","Mitchella","Mitchella repens",-72.279793,42.521243,2020,1,2,"2020-01-02T11:28:00","2020/01/02 11:28 AM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Calidris alpina (Linnaeus, 1758)","Calidris alpina (Linnaeus, 1758)","Animalia","Calidris","Calidris alpina",-70.277099,41.71026,2020,1,2,"2020-01-02T08:33:00","2020/01/02 8:33 AM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Zonotrichia albicollis (J.F.Gmelin, 1789)","Zonotrichia albicollis (J.F.Gmelin, 1789)","Animalia","Zonotrichia","Zonotrichia albicollis",-76.13564,41.095653,2020,1,2,"2020-01-02T00:00:00","2020-01-02",27847
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Zenaida macroura (Linnaeus, 1758)","Zenaida macroura (Linnaeus, 1758)","Animalia","Zenaida","Zenaida macroura",-73.912935,40.900573,2020,1,2,"2020-01-02T13:04:06","Thu Jan 02 2020 13:04:06 GMT-0500 (EST)",22
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Tamiasciurus hudsonicus (Erxleben, 1777)","Tamiasciurus hudsonicus (Erxleben, 1777)","Animalia","Tamiasciurus","Tamiasciurus hudsonicus",-75.828466,45.175035,2020,1,1,"2020-01-01T11:00:00","2020/01/01 11:00 AM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Didelphis virginiana virginiana","Didelphis virginiana virginiana","Animalia","Didelphis","Didelphis virginiana",-73.517355,40.690462,2020,1,1,"2020-01-01T00:03:22","Wed Jan 01 2020 00:03:22 GMT-0500 (EST)",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Morella cerifera Small","Morella cerifera Small","Plantae","Morella","Morella cerifera",-78.88675,35.778492,2020,1,1,"2020-01-01T10:57:10","Wed Jan 01 2020 10:57:10 GMT-0500 (EST)",14
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Chinavia Orian, 1965","Chinavia Orian, 1965","Animalia","Chinavia",NA,-79.557665,40.705776,2020,1,1,"2020-01-01T12:53:19","Wed Jan 01 2020 12:53:19 GMT-0500 (EST)",22
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Dryobates pubescens (Linnaeus, 1766)","Dendrocopos pubescens (Linnaeus, 1758)","Animalia","Dendrocopos","Dendrocopos pubescens",-79.703392,40.552578,2020,1,1,"2020-01-01T11:59:42","Wed Jan 01 2020 11:59:42 GMT-0500 (EST)",16
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Baeolophus bicolor (Linnaeus, 1766)","Baeolophus bicolor (Linnaeus, 1766)","Animalia","Baeolophus","Baeolophus bicolor",-71.089923,42.463332,2020,1,1,"2020-01-01T13:52:00","2020/01/01 1:52 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Polystichum acrostichoides (Michx.) Schott","Polystichum acrostichoides (Michx.) Schott","Plantae","Polystichum","Polystichum acrostichoides",-75.463487,40.097203,2020,1,1,"2020-01-01T15:31:35","Wed Jan 01 2020 15:31:35 GMT-0500 (EST)",16
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Platanus occidentalis L.","Platanus occidentalis L.","Plantae","Platanus","Platanus occidentalis",-82.492059,42.078253,2020,1,1,"2020-01-01T16:03:00","2020/01/01 4:03 PM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Carpinus caroliniana Walter","Carpinus caroliniana Walter","Plantae","Carpinus","Carpinus caroliniana",-82.494236,42.075028,2020,1,1,"2020-01-01T15:31:00","2020/01/01 3:31 PM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sciurus niger Linnaeus, 1758","Sciurus niger Linnaeus, 1758","Animalia","Sciurus","Sciurus niger",-83.128869,42.440658,2020,1,1,"2020-01-01T13:50:28","Wed Jan 01 2020 13:50:28 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sciurus carolinensis Gmelin, 1788","Sciurus carolinensis Gmelin, 1788","Animalia","Sciurus","Sciurus carolinensis",-77.240022,39.014233,2020,1,1,"2020-01-01T15:23:00","2020/01/01 3:23 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Myriophyllum aquaticum (Vell.) Verdc.","Myriophyllum aquaticum (Vell.) Verdc.","Plantae","Myriophyllum","Myriophyllum aquaticum",-77.445784,37.67678,2020,1,1,"2020-01-01T14:15:00","2020/01/01 2:15 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Phasianus colchicus Linnaeus, 1758","Phasianus colchicus Linnaeus, 1758","Animalia","Phasianus","Phasianus colchicus",-84.020086,39.567892,2020,1,1,"2020-01-01T01:42:00","2020/01/01 1:42 AM EST",54
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Cerastium fontanum Baumg.","Cerastium fontanum Baumg.","Plantae","Cerastium","Cerastium fontanum",-73.520298,40.691268,2020,1,1,"2020-01-01T08:26:00","2020/01/01 8:26 AM EST",15
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Gaultheria procumbens L.","Gaultheria procumbens L.","Plantae","Gaultheria","Gaultheria procumbens",-72.279804,42.521274,2020,1,2,"2020-01-02T11:29:00","2020/01/02 11:29 AM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Pleurotus ostreatus (Jacq.) P.Kumm.","Pleurotus ostreatus (Jacq.) P.Kumm.","Fungi","Pleurotus","Pleurotus ostreatus",-75.229912,40.096786,2020,1,2,"2020-01-02T14:48:31","Thu Jan 02 2020 14:48:31 GMT-0500 (EST)",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Setophaga coronata (Linnaeus, 1766)","Setophaga coronata (Linnaeus, 1766)","Animalia","Setophaga","Setophaga coronata",-82.492,36.414146,2020,1,1,"2020-01-01T09:30:00","2020/01/01 9:30 AM EST",2
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Plethodon cinereus (Green, 1818)","Plethodon cinereus (Green, 1818)","Animalia","Plethodon","Plethodon cinereus",-77.529428,39.130192,2020,1,2,"2020-01-02T14:29:05","Thu Jan 02 2020 14:29:05 GMT-0500 (EST)",997
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Branta canadensis (Linnaeus, 1758)","Branta canadensis (Linnaeus, 1758)","Animalia","Branta","Branta canadensis",-77.894767,43.35292,2020,1,2,"2020-01-02T14:52:28","Thu Jan 02 2020 14:52:28 GMT-0500 (EST)",14
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Betula alleghaniensis Britton","Betula alleghaniensis Britton","Plantae","Betula","Betula alleghaniensis",-74.157934,45.894072,2020,1,2,"2020-01-02T11:11:00","2020/01/02 11:11 AM EST",3594
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sturnus vulgaris Linnaeus, 1758","Sturnus vulgaris Linnaeus, 1758","Animalia","Sturnus","Sturnus vulgaris",-74.98984,39.834235,2020,1,2,"2020-01-02T17:32:00","2020/01/02 5:32 PM EST",61
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Circus hudsonius (Linnaeus, 1766)","Circus hudsonius (Linnaeus, 1766)","Animalia","Circus","Circus hudsonius",-79.062158,39.055995,2020,1,2,"2020-01-02T13:00:00","2020/01/02 1:00 PM EST",28151
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Haliaeetus leucocephalus (Linnaeus, 1766)","Haliaeetus leucocephalus (Linnaeus, 1766)","Animalia","Haliaeetus","Haliaeetus leucocephalus",-74.989442,39.833947,2020,1,2,"2020-01-02T17:28:00","2020/01/02 5:28 PM EST",15
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Trifolium repens L.","Trifolium repens L.","Plantae","Trifolium","Trifolium repens",-81.26637,43.043888,2020,1,2,"2020-01-02T16:57:00","2020/01/02 4:57 PM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Bucephala albeola (Linnaeus, 1758)","Bucephala albeola (Linnaeus, 1758)","Animalia","Bucephala","Bucephala albeola",-75.258134,39.884955,2020,1,2,"2020-01-02T10:01:00","2020/01/02 10:01 AM EST",148
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Carya cordiformis (Wangenh.) C.Koch","Carya cordiformis (Wangenh.) C.Koch","Plantae","Carya","Carya cordiformis",-82.492058,42.078159,2020,1,1,"2020-01-01T16:04:00","2020/01/01 4:04 PM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Plodia interpunctella (Hubner, 1813)","Plodia interpunctella (Hubner, 1813)","Animalia","Plodia","Plodia interpunctella",-72.525467,43.132339,2020,1,1,"2020-01-01T15:24:00","2020/01/01 3:24 PM EST",212
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Potentilla indica (Andrews) T.Wolf","Potentilla indica (Andrews) T.Wolf","Plantae","Potentilla","Potentilla indica",-74.986737,39.83324,2020,1,2,"2020-01-02T16:14:00","2020/01/02 4:14 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Bucephala clangula (Linnaeus, 1758)","Bucephala clangula (Linnaeus, 1758)","Animalia","Bucephala","Bucephala clangula",-87.886343,42.999351,2020,1,2,"2020-01-02T13:49:00","2020/01/02 1:49 PM CST",185
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Dirca palustris L.","Dirca palustris L.","Plantae","Dirca","Dirca palustris",-81.264285,43.04216,2020,1,2,"2020-01-02T16:26:00","2020/01/02 4:26 PM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Spatula clypeata (Linnaeus, 1758)","Anas clypeata Linnaeus, 1758","Animalia","Anas","Anas clypeata",-79.801954,43.302728,2020,1,2,"2020-01-02T10:37:00","2020/01/02 10:37 AM EST",88
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Ilex opaca Soland. ex Ait.","Ilex opaca Soland. ex Ait.","Plantae","Ilex","Ilex opaca",-74.992416,39.82944,2020,1,2,"2020-01-02T15:14:00","2020/01/02 3:14 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Lophodytes cucullatus (Linnaeus, 1758)","Lophodytes cucullatus (Linnaeus, 1758)","Animalia","Lophodytes","Lophodytes cucullatus",-75.264588,39.878475,2020,1,2,"2020-01-02T11:29:00","2020/01/02 11:29 AM EST",28030
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Colletotrichum trichellum (Fr.) Duke","Colletotrichum trichellum (Fr.) Duke","Fungi","Colletotrichum","Colletotrichum trichellum",-73.518738,40.691363,2020,1,1,"2020-01-01T08:23:14","Wed Jan 01 2020 08:23:14 GMT-0500 (EST)",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Aronia arbutifolia (L.) Pers.","Aronia arbutifolia (L.) Pers.","Plantae","Aronia","Aronia arbutifolia",-71.108421,42.386566,2020,1,1,"2020-01-01T13:35:33","2020-01-01 1:35:33 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Bucephala albeola (Linnaeus, 1758)","Bucephala albeola (Linnaeus, 1758)","Animalia","Bucephala","Bucephala albeola",-79.353524,39.552944,2020,1,1,"2020-01-01T09:30:00","2020/01/01 9:30 AM EST",2138
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Menidia menidia (Linnaeus, 1766)","Menidia menidia (Linnaeus, 1766)","Animalia","Menidia","Menidia menidia",-76.705688,34.694675,2020,1,2,"2020-01-02T09:46:15","Thu Jan 02 2020 09:46:15 GMT-0500 (EST)",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Chelone glabra L.","Chelone glabra L.","Plantae","Chelone","Chelone glabra",-81.267291,43.043514,2020,1,2,"2020-01-02T16:52:00","2020/01/02 4:52 PM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Buteo lineatus (Gmelin, 1788)","Buteo lineatus (Gmelin, 1788)","Animalia","Buteo","Buteo lineatus",-80.959654,35.275477,2020,1,1,"2020-01-01T00:00:00","2020-01-01",6
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Juniperus virginiana L.","Juniperus virginiana L.","Plantae","Juniperus","Juniperus virginiana",-85.318367,35.153306,2020,1,1,"2020-01-01T14:08:30","Wed Jan 01 2020 14:08:30 GMT-0500 (EST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Ilex opaca Soland. ex Ait.","Ilex opaca Soland. ex Ait.","Plantae","Ilex","Ilex opaca",-74.991865,39.828768,2020,1,2,"2020-01-02T16:25:00","2020/01/02 4:25 PM EST",61
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Polystichum acrostichoides (Michx.) Schott","Polystichum acrostichoides (Michx.) Schott","Plantae","Polystichum","Polystichum acrostichoides",-77.253983,38.717846,2020,1,2,"2020-01-02T16:15:30","2020-01-02 4:15:30 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Mergus serrator Linnaeus, 1758","Mergus serrator Linnaeus, 1758","Animalia","Mergus","Mergus serrator",-87.886343,42.999351,2020,1,2,"2020-01-02T14:20:00","2020/01/02 2:20 PM CST",185
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Typha glauca Godr.","Typha glauca Godr.","Plantae","Typha","Typha glauca",-81.268866,43.037831,2020,1,2,"2020-01-02T15:28:00","2020/01/02 3:28 PM EST",2
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Quercus macrocarpa Michx.","Quercus macrocarpa Michx.","Plantae","Quercus","Quercus macrocarpa",-87.854155,42.255572,2020,1,2,"2020-01-02T11:10:00","Thu Jan 02 2020 11:10:00 GMT-0600 (CST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Insolibasidium deformans (C.J.Gould) Oberw. & Bandoni","Insolibasidium deformans (C.J.Gould) Oberw. & Bandoni","Fungi","Insolibasidium","Insolibasidium deformans",-73.519281,40.692001,2020,1,1,"2020-01-01T08:31:35","Wed Jan 01 2020 08:31:35 GMT-0500 (EST)",24
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Carya ovata K.Koch","Carya ovata K.Koch","Plantae","Carya","Carya ovata",-88.406245,41.955108,2020,1,1,"2020-01-01T15:45:00","2020-01-01 3:45:00 PM CST",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Betula alleghaniensis Britton","Betula alleghaniensis Britton","Plantae","Betula","Betula alleghaniensis",-81.277863,43.034536,2020,1,1,"2020-01-01T16:17:00","2020/01/01 4:17 PM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Anas platyrhynchos Linnaeus, 1758","Anas platyrhynchos Linnaeus, 1758","Animalia","Anas","Anas platyrhynchos",-83.192587,40.02012,2020,1,1,"2020-01-01T09:40:42","Wed Jan 01 2020 09:40:42 GMT-0500 (EST)",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Anas platyrhynchos platyrhynchos","Anas platyrhynchos platyrhynchos","Animalia","Anas","Anas platyrhynchos",-74.997171,39.835265,2020,1,1,"2020-01-01T17:24:00","2020/01/01 5:24 PM EST",61
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Zenaida macroura (Linnaeus, 1758)","Zenaida macroura (Linnaeus, 1758)","Animalia","Zenaida","Zenaida macroura",-77.342569,38.930791,2020,1,1,"2020-01-01T12:12:00","2020/01/01 12:12 PM EST",2
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Melospiza melodia (A.Wilson, 1810)","Melospiza melodia (A.Wilson, 1810)","Animalia","Melospiza","Melospiza melodia",-83.192945,40.021911,2020,1,1,"2020-01-01T08:56:49","Wed Jan 01 2020 08:56:49 GMT-0500 (EST)",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Poecile carolinensis (Audubon, 1834)","Poecile carolinensis (Audubon, 1834)","Animalia","Poecile","Poecile carolinensis",-77.240022,39.014233,2020,1,1,"2020-01-01T15:23:00","2020/01/01 3:23 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Gleditsia triacanthos L.","Gleditsia triacanthos L.","Plantae","Gleditsia","Gleditsia triacanthos",-73.51368,40.688308,2020,1,1,"2020-01-01T09:01:22","Wed Jan 01 2020 09:01:22 GMT-0500 (EST)",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Cathartes aura (Linnaeus, 1758)","Cathartes aura (Linnaeus, 1758)","Animalia","Cathartes","Cathartes aura",-77.448958,37.678182,2020,1,1,"2020-01-01T14:27:00","2020/01/01 2:27 PM EST",100
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sitta carolinensis Latham, 1790","Sitta carolinensis Latham, 1790","Animalia","Sitta","Sitta carolinensis",-84.021856,39.567793,2020,1,1,"2020-01-01T16:42:00","2020/01/01 4:42 PM EST",49
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Arctostaphylos uva-ursi (L.) Spreng.","Arctostaphylos uva-ursi (L.) Spreng.","Plantae","Arctostaphylos","Arctostaphylos uva-ursi",-87.804049,42.41072,2020,1,2,"2020-01-02T10:35:19","Thu Jan 02 2020 10:35:19 GMT-0600 (CST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Hepatica americana (DC.) Ker-Gawl.","Hepatica nobilis var. obtusa (Pursh) Steyerm.","Plantae","Hepatica","Hepatica nobilis",-75.276779,40.052997,2020,1,2,"2020-01-02T11:20:00","2020/01/02 11:20 AM EST",188
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Clangula hyemalis (Linnaeus, 1758)","Clangula hyemalis (Linnaeus, 1758)","Animalia","Clangula","Clangula hyemalis",-79.397938,43.635826,2020,1,2,"2020-01-02T08:45:00","2020-01-02 8:45:00 AM EST",1052
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Ilex opaca Soland. ex Ait.","Ilex opaca Soland. ex Ait.","Plantae","Ilex","Ilex opaca",-74.195561,40.523223,2020,1,2,"2020-01-02T13:55:00","2020/01/02 1:55 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Monotropa uniflora L.","Monotropa uniflora L.","Plantae","Monotropa","Monotropa uniflora",-89.618333,39.870987,2020,1,1,"2020-01-01T13:37:00","2020/01/01 1:37 PM CST",15
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Quercus rubra L.","Quercus rubra L.","Plantae","Quercus","Quercus rubra",-89.617405,39.870257,2020,1,1,"2020-01-01T13:39:00","2020/01/01 1:39 PM CST",15
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Phyllotopsis nidulans (Pers.) Singer","Phyllotopsis nidulans (Pers.) Singer","Fungi","Phyllotopsis","Phyllotopsis nidulans",-81.15213,41.146332,2020,1,1,"2020-01-01T14:42:14","2020-01-01 2:42:14 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Cyanocitta cristata (Linnaeus, 1758)","Cyanocitta cristata (Linnaeus, 1758)","Animalia","Cyanocitta","Cyanocitta cristata",-83.19502,40.021764,2020,1,1,"2020-01-01T09:54:12","Wed Jan 01 2020 09:54:12 GMT-0500 (EST)",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Quercus rubra L.","Quercus rubra L.","Plantae","Quercus","Quercus rubra",-87.928313,42.242737,2020,1,1,"2020-01-01T11:16:00","2020/01/01 11:16 AM CST",251
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Spinus tristis (Linnaeus, 1758)","Spinus tristis (Linnaeus, 1758)","Animalia","Spinus","Spinus tristis",-87.983227,42.285837,2020,1,1,"2020-01-01T09:19:00","2020/01/01 9:19 AM CST",156
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Euonymus fortunei (Turcz.) Hand.-Mazz.","Euonymus fortunei (Turcz.) Hand.-Mazz.","Plantae","Euonymus","Euonymus fortunei",-73.513542,40.684792,2020,1,1,"2020-01-01T09:31:40","Wed Jan 01 2020 09:31:40 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Rhus glabra L.","Rhus glabra L.","Plantae","Rhus","Rhus glabra",-73.516633,40.6898,2020,1,1,"2020-01-01T11:36:00","Wed Jan 01 2020 11:36:00 GMT-0500 (EST)",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sialia sialis (Linnaeus, 1758)","Sialia sialis (Linnaeus, 1758)","Animalia","Sialia","Sialia sialis",-84.659091,39.294694,2020,1,2,"2020-01-02T09:30:00","2020/01/02 9:30 AM EST",61
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Bucephala albeola (Linnaeus, 1758)","Bucephala albeola (Linnaeus, 1758)","Animalia","Bucephala","Bucephala albeola",-76.922087,38.987649,2020,1,1,"2020-01-01T09:49:00","2020/01/01 9:49 AM HST",394
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Zenaida macroura (Linnaeus, 1758)","Zenaida macroura (Linnaeus, 1758)","Animalia","Zenaida","Zenaida macroura",-77.160897,38.890533,2020,1,1,"2020-01-01T16:42:11","2020-01-01 4:42:11 PM EST",1052
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sturnus vulgaris Linnaeus, 1758","Sturnus vulgaris Linnaeus, 1758","Animalia","Sturnus","Sturnus vulgaris",-84.167825,39.620567,2020,1,1,"2020-01-01T12:43:00","2020/01/01 12:43 PM EST",126
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Melanerpes carolinus (Linnaeus, 1758)","Melanerpes carolinus (Linnaeus, 1758)","Animalia","Melanerpes","Melanerpes carolinus",-79.849042,43.314779,2020,1,1,"2020-01-01T12:30:00","2020/01/01 12:30 PM EST",184
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Nandina domestica Thunb.","Nandina domestica Thunb.","Plantae","Nandina","Nandina domestica",-82.935014,34.754418,2020,1,1,"2020-01-01T16:34:54","Wed Jan 01 2020 16:34:54 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Ostrya virginiana K.Koch","Ostrya virginiana K.Koch","Plantae","Ostrya","Ostrya virginiana",-89.61535,39.870348,2020,1,1,"2020-01-01T14:20:00","2020/01/01 2:20 PM CST",15
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Buteo jamaicensis (Gmelin, 1788)","Buteo jamaicensis (Gmelin, 1788)","Animalia","Buteo","Buteo jamaicensis",-87.938184,42.240291,2020,1,1,"2020-01-01T12:07:00","2020/01/01 12:07 PM CST",82
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Melospiza melodia (A.Wilson, 1810)","Melospiza melodia (A.Wilson, 1810)","Animalia","Melospiza","Melospiza melodia",-87.983356,42.28571,2020,1,1,"2020-01-01T09:15:00","2020/01/01 9:15 AM CST",117
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Malva neglecta Wallr","Malva neglecta Wallr","Plantae","Malva","Malva neglecta",-73.516921,40.682888,2020,1,1,"2020-01-01T11:16:58","Wed Jan 01 2020 11:16:58 GMT-0500 (EST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Rhus aromatica Aiton","Rhus aromatica Aiton","Plantae","Rhus","Rhus aromatica",-81.26436,43.042593,2020,1,2,"2020-01-02T17:02:00","2020/01/02 5:02 PM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Tipularia discolor (Pursh) Nutt.","Tipularia discolor (Pursh) Nutt.","Plantae","Tipularia","Tipularia discolor",-77.527142,39.13007,2020,1,2,"2020-01-02T14:24:45","Thu Jan 02 2020 14:24:45 GMT-0500 (EST)",1107
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Ardea herodias Linnaeus, 1758","Ardea herodias Linnaeus, 1758","Animalia","Ardea","Ardea herodias",-74.989453,39.834247,2020,1,2,"2020-01-02T17:30:00","2020/01/02 5:30 PM EST",61
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Vinca minor L.","Vinca minor L.","Plantae","Vinca","Vinca minor",-81.265317,43.043485,2020,1,2,"2020-01-02T16:58:00","2020/01/02 4:58 PM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Zonotrichia albicollis (J.F.Gmelin, 1789)","Zonotrichia albicollis (J.F.Gmelin, 1789)","Animalia","Zonotrichia","Zonotrichia albicollis",-76.922087,38.987649,2020,1,1,"2020-01-01T10:06:00","2020/01/01 10:06 AM HST",394
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Mitchella repens L.","Mitchella repens L.","Plantae","Mitchella","Mitchella repens",-78.409682,38.534268,2020,1,1,"2020-01-01T13:53:41","2020-01-01 1:53:41 PM EST",15
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Gleditsia triacanthos L.","Gleditsia triacanthos L.","Plantae","Gleditsia","Gleditsia triacanthos",-86.170357,39.740757,2020,1,1,"2020-01-01T16:43:03","2020-01-01 4:43:03 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Fagus grandifolia Ehrh.","Fagus grandifolia Ehrh.","Plantae","Fagus","Fagus grandifolia",-72.508032,44.268754,2020,1,1,"2020-01-01T15:03:32","Wed Jan 01 2020 15:03:32 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Arctium lappa L.","Arctium lappa L.","Plantae","Arctium","Arctium lappa",-88.189509,42.492474,2020,1,1,"2020-01-01T13:42:00","2020/01/01 1:42 PM CST",31
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Zonotrichia albicollis (J.F.Gmelin, 1789)","Zonotrichia albicollis (J.F.Gmelin, 1789)","Animalia","Zonotrichia","Zonotrichia albicollis",-84.252519,37.353563,2020,1,1,"2020-01-01T17:50:49","2020-01-01 5:50:49 PM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sitta carolinensis Latham, 1790","Sitta carolinensis Latham, 1790","Animalia","Sitta","Sitta carolinensis",-82.811985,39.941786,2020,1,1,"2020-01-01T00:00:00","2020/01/01 1:14 PM UTC",41
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter cooperii (Bonaparte, 1828)","Accipiter cooperii (Bonaparte, 1828)","Animalia","Accipiter","Accipiter cooperii",-76.127555,36.757678,2020,1,1,"2020-01-01T09:50:46","Wed Jan 01 2020 09:50:46 GMT-0500 (EST)",10
