internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
41425,Sorex vagrans,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,vagrans,,,,,"Baird, 1857","<i>Sorex orizabae</i> was included as a subspecies of <i>vagrans</i> by Hennings and Hoffmann (1977), and later included as a subspecies of <i>oreopolus</i> by Junge and Hoffmann (1981), but most recently is considered a separate species by Carraway (2007)."
41451,Blarina brevicauda,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Blarina,brevicauda,,,,,"(Say, 1823)",<i>Blarina carolinensis shermani</i> may be an isolated subspecies of <i>B. brevicauda</i> or a distinct species (George <i>et al.</i> 1986). <i>B. brevicauda</i> was regarded as conspecific with <i>B. carolinensis</i> and <i>B. hylophaga</i> by Hall (1981). <i>Blarina b. telmalestes</i> was regarded as a distinct species by Hall (1981) but not by Jones <i>et al</i>. (1986) or in most other recent accounts.
41452,Blarina carolinensis,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Blarina,carolinensis,,,,,"(Bachman, 1837)","<i>Blarina carolinensis</i> formerly was regarded as conspecific with <i>B. brevicauda</i>; it was regarded as a distinct species by Jones <i>et al.</i> (1992) and Hutterer (in Wilson and Reeder 1993, 2005). 
<br>
<br>George <i>et al.</i> (1986) stated that <i>B. c. shermani</i> may be an isolated subspecies or a distinct species. Given the extent of morphological differentiation and a paucity of possible hybrids with <i>carolinensis</i>, Benedict <i>et al</i>. (2006) recognized <i>B. shermani</i> as a distinct species.
<br>
<br>Hutterer (in Wilson and Reeder 2005) recognized <i>B. peninsulae</i> as a species distinct from <i>B. carolinensis</i>, based on distinct karyotype and distinct morphology (George <i>et al</i>. 1982, Genoways and Choate 1998) and presence of a contact zone between the two taxa (see Genoways and Benedict, in Wilson and Ruff 1999). However, a morphological study by Benedict <i>et al</i>. (2006) found that <i>carolinensis</i> and <i>peninsulae</i> are not well differentiated and show evidence of intergradation. Benedict <i>et al</i>. (2006) recommended that <i>peninsulae</i> be retained as a subspecies of <i>B. carolinensis</i>."
41453,Blarina hylophaga,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Blarina,hylophaga,,,,,"Elliot, 1899","Treated as a synonym of <i>Blarina brevicauda carolinensis</i> by Hall (1981), who cited Elliot's original spelling as <i>hulophaga</i>. Elliot corrected the original spelling to <i>hylophaga</i> in 1905. George <i>et al.</i> (1981), Jones <i>et al.</i> (1992), and Hutterer (in Wilson and Reeder 2005) regarded <i>B. hylophaga</i> as a distinct species. 
<br>
<br><i>Blarina brevicauda</i> and <i>B. hylophaga</i> may hybridize in narrow contact zones, but genetic exchange appears to be limited (Benedict 1999)."
41456,Notiosorex crawfordi,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Notiosorex,crawfordi,,,,,"(Coues, 1877)","In the past there was one wide ranging species, <i>Notiosorex crawfordi</i>. Now four species are recognized in the genus: <i>crawfordi</i>, <i>cockrumi</i>, <i>evotis</i> and <i>villai</i> (Carraway and Timm 2000)."
41458,Condylura cristata,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Condylura,cristata,,,,,"(Linnaeus, 1758)",
41468,Neurotrichus gibbsii,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Neurotrichus,gibbsii,,,,,"(Baird, 1858)",
41469,Parascalops breweri,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Parascalops,breweri,,,,,"(Bachman, 1842)",
41471,Scalopus aquaticus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Scalopus,aquaticus,,,,,"(Linnaeus, 1758)",
41473,Scapanus latimanus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Scapanus,latimanus,,,,,"(Bachman, 1842)","<i>Scapanus anthonyi</i> is sometimes considered a separate species, but is here included within <i>Scapanus latimanus</i> following Hutterer (2005)."
41474,Scapanus orarius,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Scapanus,orarius,,,,,"True, 1896",Verts and Carraway (1998) state that a taxonomic revision of the species is warranted.
42399,Ammospermophilus harrisii,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Ammospermophilus,harrisii,,,,,"(Audubon &amp; Bachman, 1854)",
42451,Ammospermophilus interpres,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Ammospermophilus,interpres,,,,,"(Merriam, 1890)",
42452,Ammospermophilus leucurus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Ammospermophilus,leucurus,,,,,"(Merriam, 1889)",<i>A. insularis</i> is now considered a subpopulation of this species on Spirito Santo Island (Alvarez-Castaneda 2007).
42453,Cynomys gunnisoni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Cynomys,gunnisoni,,,,,"(Baird, 1855)",
42457,Marmota flaviventris,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,flaviventris,,,,,"(Audubon &amp; Bachman, 1841)",
42458,Marmota monax,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,monax,,,,,"(Linnaeus, 1758)",
42569,Neotamias amoenus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,amoenus,,,,,"(J.A. Allen, 1890)",
42571,Neotamias dorsalis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,dorsalis,,,,,"(Baird, 1855)",
42572,Neotamias minimus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,minimus,,,,,"(Bachman, 1839)",
42576,Neotamias quadrivittatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,quadrivittatus,,,,,"(Say, 1823)",
42578,Neotamias rufus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,rufus,,,,,"(Hoffmeister &amp; Ellis, 1979)",Formerly included in <i>quadrivittatus</i>.
42581,Neotamias sonomae,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,sonomae,,,,,"(Grinnell, 1915)",
42582,Neotamias speciosus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,speciosus,,,,,"(Merriam, 1890)",
42583,Tamias striatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Tamias,striatus,,,,,"(Linnaeus, 1758)",
42584,Neotamias townsendii,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,townsendii,,,,,"(Bachman, 1839)","Formerly included <i>ochrogenys, siskiyou</i> and <i>senex</i>."
42585,Neotamias umbrinus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,umbrinus,,,,,"(J.A. Allen, 1890)",
42586,Tamiasciurus douglasii,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Tamiasciurus,douglasii,,,,,"(Bachman, 1839)",
42587,Tamiasciurus hudsonicus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Tamiasciurus,hudsonicus,,,,,"(Erxleben, 1777)",
42588,Geomys bursarius,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GEOMYIDAE,Geomys,bursarius,,,,,"(Shaw, 1800)","The phylogenetic relationships of <i>Geomys</i> in general and of <i>G. bursarius</i> in particular are complex and uncertain (Zimmerman, in Wilson and Ruff 1999). Several taxa that formerly were considered to be subspecies of <i>G. bursarius</i> are now recognized as distinct species (<i>G. attwateri, G. arenarius, G. breviceps, G. knoxjonesi, G. texensis</i>).
<br>
<br>Subspecies <i>lutescens</i> was regarded as a distinct species by Heaney and Timm (1983, 1985) and Jolley <i>et al.</i> (2000), but <i>lutescens</i> was regarded as a subspecies by Burns <i>et al</i>. (1985), Elrod <i>et al</i>. (2000), and Patton (in Wilson and Reeder 2005). 
<br>
<br>At a contact zone in eastern New Mexico, Baker <i>et al</i>. (1989) found that <i>major</i> and <i>knoxjonesi</i> are functioning as biological species with gene pools that are effectively isolated (restricted gene flow). Block and Zimmerman (1991) recognized <i>knoxjonesi</i> as a distinct species. After studying mitochondrial RNA, Jolley <i>et al</i>. (2000) determined that <i>G. knoxjonesi</i> and <i>G. arenarius</i> appeared to be different lineages within <i>Geomys</i>, but state that ""further investigation of <i>G. knoxjonesi</i> and <i>G. b. major</i> are warranted."" Baker <i>et al</i>. (2003), and Patton (in Wilson and Reeder 2005) regarded <i>knoxjonesi</i> as a distinct species, whereas <i>major</i> was recognized as a subspecies of <i>G. bursarius</i> (Patton, in Wilson and Reeder 2005).
<br>
<br>Block and Zimmerman (1991) analyzed allozymic evidence and found that the taxa formerly known as <i>G. b. texensis</i> and <i>G. b. llanensis</i> are a single genetic entity (regarded as <i>Geomys texensis</i>) that is specifically distinct from <i>Geomys bursarius</i>.
<br>
<br>Elrod <i>et al</i>. (2000) determined that isolated populations in the Ozark Mountains are genetically and morphologically divergent. They described those populations as a new subspecies (<i>G. b. ozarkensis</i>)."
42589,Geomys pinetis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GEOMYIDAE,Geomys,pinetis,,,,,"Rafinesque, 1817","Laerm (1981) and Hall (1981) regarded subspecies <i>cumberlandius</i> of Cumberland Island, Georgia, as a distinct species, but Baker <i>et al.</i> (2003) and Patton (in Wilson and Reeder 1993, 2005) did not. Baker <i>et al.</i> and Patton also did not follow Hall (1981) in treating <i>colonus</i> and <i>fontanelus</i> as species distinct from <i>G. pinetis</i>."
42597,Thomomys talpoides,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GEOMYIDAE,Thomomys,talpoides,,,,,"(Richardson, 1828)","This species previously included <i>T. idahoensis</i> and <i>T. clusius</i> as subspecies. Considerable chromosomal differentiation in different parts of the range suggests that more than one biological species is currently included under the name <i>T. talpoides</i> (Thaeler 1985; Patton, in Wilson and Reeder 1993, 2005)."
42598,Thomomys townsendii,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GEOMYIDAE,Thomomys,townsendii,,,,,"(Bachman, 1839)","Limited hybridization with <i>T. bottae</i> occurs in northeastern California. Included in <i>T. umbrinus</i> by Hall (1981). Regarded as a distinct species by Jones <i>et al.</i> (1992), Baker <i>et al</i>. (2003), and Patton (in Wilson and Reeder 1993, 2005). Patton and Smith (1994) examined mtDNA and electrophoretic data for <i>T. bottae</i> and <i>T. townsendii</i> and found a variation pattern that made ""strict adherence to any species concept in the objective recognition of evolutionary units within this complex...difficult at best."""
42599,Dipodomys californicus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Dipodomys,californicus,,,,,"Merriam, 1890","Formerly included as a subspecies of <i>D. heermanni</i> (Hall 1981), but differs enough in chromosomal and biochemical characteristics to warrant species status (Patton <i>et al</i>. 1976). Baker <i>et al.</i> (2003) and Patton (in Wilson and Reeder 2005) recognized <i>D. californicus</i> as a distinct species."
42604,Dipodomys panamintinus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Dipodomys,panamintinus,,,,,"(Merriam, 1894)",
42606,Microdipodops megacephalus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Microdipodops,megacephalus,,,,,"Merriam, 1891",
42607,Microdipodops pallidus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Microdipodops,pallidus,,,,,"Merriam, 1901",
42608,Perognathus fasciatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Perognathus,fasciatus,,,,,"Wied-Neuwied, 1839",
42610,Perognathus parvus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Perognathus,parvus,,,,,"(Peale, 1848)",<i>Perognathus xanthonotus</i> is here regarded as a subspecies of <i>P. parvus</i>. Williams <i>et al.</i> (1993) and Jones <i>et al</i>. (1997) concluded that <i>xanthonotus</i> does not warrant recognition as a distinct species. Patton (in Wilson and Reeder 2005) included <i>xanthonotus</i> as a subspecies of <i>P. parvus</i>.
42612,Napaeozapus insignis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Napaeozapus,insignis,,,,,"(Miller, 1891)",
42613,Zapus hudsonius,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Zapus,hudsonius,,,,,"(Zimmermann, 1780)","Recent morphological, mtDNA and microsatellite DNA investigation by Ramey <i>et al.</i> (2005) suggests that the classification of <i>Z. h. preblei</i> as a subspecies is not valid. However, King <i>et al.</i> (2006) refute these findings and argue for the continued classification as subspecies.
<br>
<br>Previously subspecies <i>luteus</i> was included in <i>Z. princeps</i>; Hafner <i>et al.</i> (1981) showed that <i>luteus</i> represents <i>Z. hudsonius</i>. Hoffmeister (1986) noted that <i>luteus</i> has diverged greatly from populations of <i>Z. hudsonius</i> to the north and briefly questioned their conspecificity."
42614,Zapus princeps,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Zapus,princeps,,,,,"Allen, 1893","Previously, <i>Zapus hudsonius luteus</i> was included in <i>Z. princeps</i>; Hafner<i>et al.</i> (1981) showed that <i>luteus</i> represents <i>Zapus hudsonius.</i>"
42616,Myodes californicus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Myodes,californicus,,,,,"(Merriam, 1890)",Was listed in IUCN Red Lists from 1996 to 2006 under the name <i>Clethrionomys californicus</i>.
42617,Myodes gapperi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Myodes,gapperi,,,,,"(Vigors, 1830)","Includes subspecies <i>occidentalis</i> and <i>caurinus</i>, which previously were included in the species now known as <i>Myodes californicus</i>. Some authors have suggested that <i>rutilis</i> and <i>gapperi</i> are conspecific, but this has not been accepted by most authorities (Jones <i>et al.</i> 1992; Musser and Carleton, in Wilson and Reeder 1993, 2005)."
42618,Dicrostonyx groenlandicus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Dicrostonyx,groenlandicus,,,,,"(Traill, 1823)","<i>Dicrostonyx</i> taxonomy is complex and not well resolved. The complex was regarded as part a single circumpolar species, <i>D. torquatus</i>, until the 1970s when karyological and breeding studies indicated the possible existence of a superspecies complex among North American <i>Dicrostonyx</i> (Rausch and Rausch 1972, Rausch 1977; see also Krohne 1982). Former subspecies occurring in western Canada and Alaska were recognized as separate species based mainly on karyotypes (Rausch and Rausch 1972; Rausch 1977; Krohne 1982; Honacki <i>et al</i>. 1982; Jones <i>et al</i>. 1986, 1992). Musser and Carleton (in Wilson and Reeder 2005) reviewed these and subsequent studies and recognized eight <i>Dicrostonyx</i> species, six of which (<i>groenlandicus, hudsonius, nelsoni, nunatakensis, richardsoni</i>, and <i>unalascensis</i>) occur in North America; and this is the taxonomy adopted here. Baker <i>et al.</i> (2003) recognized <i>D. exsul, D. kilangmiutak</i>, and <i>D. rubricatus</i> as species, but Musser and Carleton recognized <i>exsul</i> as a synonym of <i>D. nelsoni</i>, and <i>kilangmiutak</i> and <i>rubricatus</i> were treated as synonyms of <i>D. groenlandicus</i>."
42619,Dicrostonyx hudsonius,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Dicrostonyx,hudsonius,,,,,"(Pallas, 1778)","<i>Dicrostonyx</i> taxonomy is complex and not well resolved. The complex was regarded as part a single circumpolar species, <i>D. torquatus</i>, until the 1970s when karyological and breeding studies indicated the possible existence of a superspecies complex among North American <i>Dicrostonyx</i> (Rausch and Rausch, 1972; Rausch, 1977; see also Krohne, 1982). Former subspecies occurring in western Canada and Alaska were recognized as separate species based mainly on karyotypes (Rausch and Rausch, 1972; Rausch, 1977; Krohne, 1982; Honacki <i>et al</i>., 1982; Jones <i>et al</i>., 1986, 1992). Musser and Carleton (in Wilson and Reeder 2005) reviewed these and subsequent studies and recognized eight <i>Dicrostonyx</i> species, six of which (<i>groenlandicus, hudsonius, nelsoni, nunatakensis, richardsoni</i>, and <i>unalascensis</i>) occur in North America; and this is the taxonomy adopted here. Baker <i>et al.</i> (2003) recognized <i>D. exsul, D. kilangmiutak</i>, and <i>D. rubricatus</i> as species, but Musser and Carleton recognized <i>exsul</i> as a synonym of <i>D. nelsoni</i>, and <i>kilangmiutak</i> and <i>rubricatus</i> were treated as synonyms of <i>D. groenlandicus</i>."
42622,Dicrostonyx richardsoni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Dicrostonyx,richardsoni,,,,,"Merriam, 1900","This species formerly was recognized as a subspecies of <i>D. groenlandicus</i>. <i>Dicrostonyx</i> taxonomy is complex and not well resolved. The complex was regarded as part a single circumpolar species, <i>D. torquatus</i>, until the 1970s when karyological and breeding studies indicated the possible existence of a superspecies complex among North American <i>Dicrostonyx</i> (Rausch and Rausch, 1972; Rausch, 1977; see also Krohne, 1982). Former subspecies occurring in western Canada and Alaska were recognized as separate species based mainly on karyotypes (Rausch and Rausch, 1972; Rausch, 1977; Krohne, 1982; Honacki <i>et al</i>., 1982; Jones <i>et al</i>., 1986, 1992). Musser and Carleton (in Wilson and Reeder 2005) reviewed these and subsequent studies and recognized eight <i>Dicrostonyx</i> species, six of which (<i>groenlandicus, hudsonius, nelsoni, nunatakensis, richardsoni</i>, and <i>unalascensis</i>) occur in North America; this is the taxonomy adopted here. Baker <i>et al.</i> (2003) recognized <i>D. exsul, D. kilangmiutak</i>, and <i>D. rubricatus</i> as species, but Musser and Carleton recognized <i>exsul</i> as a synonym of <i>D. nelsoni</i>, and <i>kilangmiutak</i> and <i>rubricatus</i> were treated as synonyms of <i>D. groenlandicus</i>."
42624,Lemmiscus curtatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Lemmiscus,curtatus,,,,,"(Cope, 1868)",Will be transferred to family Cricetidae.
42626,Microtus chrotorrhinus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,chrotorrhinus,,,,,"(Miller, 1894)",
42627,Microtus longicaudus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,longicaudus,,,,,"(Merriam, 1888)","Subspecies <i>coronarius</i> previously was (and by some recent authors still is) regarded as a distinct species; it was recognized as a subspecies or synonym of <i>M. longicaudus</i> by Jones <i>et al.</i> (1992), Baker <i>et al</i>. (2003), and Musser and Carleton (in Wilson and Reeder 1993, 2005). Extensive karyotypic and molecular variation suggests the need for further taxonomic investigation (Musser and Carleton)."
42629,Microtus miurus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,miurus,,,,,"Osgood, 1901","Previously synonymized with <i>M. gregalis</i>, but <i>M. miurus</i> clearly is a distinct species (see Musser and Carleton, in Wilson and Reeder 1993, 2005)."
42631,Microtus ochrogaster,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,ochrogaster,,,,,"(Wagner, 1842)","Includes <i>M. o. ludovicianus</i>, an isolated (and apparently extinct) form previously regarded as a distinct species. Subspecies <i>minor</i> exhibits strong morphometric segregation from other <i>M. ochrogaster</i> and merits further examination of its taxonomic status (Musser and Carleton, in Wilson and Reeder 1993, 2005)."
42632,Microtus oregoni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,oregoni,,,,,"(Bachman, 1839)",
42633,Microtus pinetorum,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,pinetorum,,,,,"(Le Conte, 1830)","Van der Meulen (1978) regarded subspecies <i>nemoralis</i> and <i>parvulus</i> as species distinct from <i>pinetorum</i>, as have some other authors, whereas Whitaker and Hamilton (1998) regarded all as inseparable. Musser and Carleton (in Wilson and Reeder 1993, 2005) indicated that further study is warranted and included them as subspecies as is also done here."
42634,Microtus richardsoni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,richardsoni,,,,,"(DeKay, 1842)",
42636,Phenacomys intermedius,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phenacomys,intermedius,,,,,"Merriam, 1889","There is uncertainty about the taxonomic status of <i>Phenacomys ungava</i>. In recent decades, most authors have regarded <i>ungava</i> as a subspecies of <i>P. intermedius</i>. Musser and Carleton (in Wilson and Reeder 1993, 2005) noted the present validity of earlier statements that the relationship between <i>intermedius</i> and <i>ungava</i> needs further detailed study; nevertheless, they listed <i>P. ungava</i> as a separate species. Jones <i>et al.</i> (1997), Baker <i>et al.</i> (2003), and George (in Wilson and Ruff 1999) also recognized <i>ungava</i> as a distinct species."
42637,Phenacomys ungava,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phenacomys,ungava,,,,,"Merriam, 1889","There is uncertainty about the taxonomic status of <i>Phenacomys ungava</i>. In recent decades, most authors have regarded <i>ungava</i> as a subspecies of <i>P. intermedius</i>. Musser and Carleton (in Wilson and Reeder 1993, 2005) noted the present validity of earlier statements that the relationship between <i>intermedius</i> and <i>ungava</i> needs further detailed study; nevertheless, they listed <i>P. ungava</i> as a separate species. Jones <i>et al.</i> (1997), Baker <i>et al.</i> (2003), and George (in Wilson and Ruff 1999) also recognized <i>ungava</i> as a distinct species"
42639,Synaptomys cooperi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Synaptomys,cooperi,,,,,"Baird, 1858","Wilson and Choate (1997) examined morphological variation in populations in Arkansas, Iowa, Illinois, Kansas, Missouri, Nebraska, and South Dakota and found that variation was largely clinal, with only minor steps in clinal variation in cranial morphology. Because of small sample sizes, they recommended retention of currently recognized subspecies until genetic data are available."
42650,Neotoma floridana,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,floridana,,,,,"(Ord, 1818)","<i>Neotoma magister</i> previously was included in this species. Evidence from analyses of variation in mtDNA, allozymes, and morphology indicates that <i>N. magister</i> is a highly distinct lineage (Hayes and Harrison 1992, Hayes and Richmond 1993). 
<br>
<br>This species may hybridize with <i>N. micropus</i>, but introgression along the narrow contact zone has been judged as insubstantial (see Musser and Carleton, in Wilson and Reeder 1993, 2005)."
42651,Neotoma stephensi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,stephensi,,,,,"Goldman, 1905",Will be transferred to family Cricetidae.
42652,Peromyscus attwateri,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,attwateri,,,,,"J.A. Allen, 1895",This species previously was included in <i>P. boylii</i>.
42653,Peromyscus gossypinus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,gossypinus,,,,,"(Le Conte, 1853)","This species has hybridized with <i>P. leucopus</i> under laboratory conditions, but the distinctiveness of this species in the field is well documented (see Musser and Carleton in Wilson and Reeder 1993, 2005)."
42654,Peromyscus polionotus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,polionotus,,,,,"(Wagner, 1843)",The systematics of <i>P. polionotus</i> is in need of critical review (Carleton 1989).
42673,Neotoma cinerea,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,cinerea,,,,,"(Ord, 1815)",Will be transferred to family Cricetidae.
42674,Ochrotomys nuttalli,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Ochrotomys,nuttalli,,,,,"(Harlan, 1832)",Will be transferred to family Cricetidae.
42675,Oryzomys palustris,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oryzomys,palustris,,,,,"(Harlan, 1837)","Analysis of cranial variation in <i>Oryzomys</i> by Humphrey and Setzer (1989) indicated that <i>O. argentatus</i> should be included in this species. Goodyear (1991) reinstated <i>O. argentatus</i> as a species, but this was not followed by Baker <i>et al.</i> (2003), and Musser and Carleton (in Wilson and Reeder 1993, 2005) cited the more thorough study by Humphrey and Setzer (1979) in not accepting <i>argentatus</i> as a species (though they did state that the status of <i>argentatus</i> merits further study using genetic techniques). 
<br>
<br><i>Oryzomys palustris</i> and <i>O. couesi</i> formerly were considered to be conspecific (Hall 1981); they were regarded as separate species by Honacki <i>et al</i>. (1982), Jones <i>et al</i>. (1986, 1992), and Musser and Carleton (in Wilson and Reeder 1993, 2005), following Benson and Gehlbach (1979). An electrophoretic study by Schmidt and Engstrom (1994) also concluded that <i>O. palustris</i> and <i>O. couesi</i> are distinct species. The taxonomic scope of the genus <i>Oryzomys</i> is unsettled, as are the taxonomic limits of some of the species included in the genus <i>Oryzomys</i> (Musser and Carleton, in Wilson and Reeder 1993, 2005)."
42678,Reithrodontomys humulis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Reithrodontomys,humulis,,,,,"(Audubon &amp; Bachman, 1941)",Will be transferred to family Cricetidae.
135164,Peromyscus keeni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,keeni,,,,,"(Rhoades, 1894)","<i>Peromyscus keeni</i> includes populations that formerly were recognized as <i>P. oreas, P. sitkensis,</i> and some of those assigned to <i>P. maniculatus</i> (see Musser and Carleton (in Wilson and Reeder 2005)). Hogan <i>et al.</i> (1993) analyzed chromosomes, allozymes, and mtDNA of Pacific Northwest <i>Peromyscus</i> and concluded that <i>P. oreas, P. sitkensis, P. maniculatus algidus, P. m. hylaeus, P. m. keeni, P. m. macrorhinus,</i> and <i>P. m. prevostensis</i> should be recognized as members of the newly constituted species <i>Peromyscus keeni</i>; further, they suspected that <i>P. m. carli, P. m. doylei,</i> and <i>P. m. triangularis</i> also are members of <i>P. keeni</i>."
136412,Peromyscus fraterculus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,fraterculus,,,,,"(Miller, 1892)","Formerly considered a subspecies of <i>Peromyscus eremicus</i>, studies of morphological and mitochondrial DNA differences among the two groups by Riddle <i>et al</i>. (2000) have lead to the specific classification of <i>P. fraterculus</i>."
136606,Chaetodipus eremicus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,eremicus,,,,,"(Mearns, 1898)","<i>Chaetodipus eremicus</i> formerly was included in <i>C. penicillatus</i>. Lee <i>et al.</i> (1996) examined range-wide variation in mtDNA and reviewed chromosomal, morphological, and biochemical data; they concluded that <i>C. p. eremicus</i> should be recognized as a distinct species, which probably also includes subspecies <i>atrodorsalis</i>. The newly recognized species probably is conspecific with <i>C. lineatus</i> of San Luis Potosi, Mexico (Patton, in Wilson and Reeder 1993). Price (in Wilson and Ruff 1999) kept <i>eremicus</i> in C. <i>penicillatus</i>, but the North American mammal checklist by Baker <i>et al.</i> (2003) recognized <i>C. eremicus</i> as a valid species."
136630,Dipodomys simulans,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Dipodomys,simulans,,,,,"Merriam, 1904","Dipodomys simulans was formerly regarded as conspecific with <i>D. agilis</i>. Sullivan and Best (1997) found significant morphological differences between the two chromosomal forms of <i>D. agilis</i> (in the former sense) and divided <i>D. agilis</i> into two species, <i>D. agilis</i> (2n = 62) and <i>D. simulans</i> (2n = 60)."
